Country Name,Country Code,Year,gdp
Early-demographic dividend,EAR,2017,11475929617611.4
East Asia & Pacific,EAS,2017,24563743482148.7
Europe & Central Asia (excluding high income),ECA,2017,1494762564964.78
Europe & Central Asia,ECS,2017,21766184431710.6
Ecuador,ECU,2017,104467486000.0
"Egypt, Arab Rep.",EGY,2017,248362771739.13
Euro area,EMU,2017,12839881576243.5
Spain,ESP,2017,1321754088818.83
Estonia,EST,2017,27469461919.1189
Ethiopia,ETH,2017,81770885148.0574
European Union,EUU,2017,14870146541628.4
Fragile and conflict affected situations,FCS,2017,1589078992903.46
Finland,FIN,2017,253846138440.0
Fiji,FJI,2017,5353469174.47838
France,FRA,2017,2588868323334.71
Faroe Islands,FRO,2017,2980057377.87967
"Micronesia, Fed. Sts.",FSM,2017,359000000.0
Gabon,GAB,2017,14929487485.1623
United Kingdom,GBR,2017,2680148052335.3
Georgia,GEO,2017,16473125375.0684
Ghana,GHA,2017,60385409434.8567
Guinea,GIN,2017,10324668271.1362
"Gambia, The",GMB,2017,1504909462.69521
Guinea-Bissau,GNB,2017,1469978606.12143
Equatorial Guinea,GNQ,2017,12200913878.9827
Greece,GRC,2017,200381103984.298
Grenada,GRD,2017,1125685185.18519
Greenland,GRL,2017,2851613679.03433
Guatemala,GTM,2017,71653754107.104
Guam,GUM,2017,6013000000.0
Guyana,GUY,2017,4748174334.14044
High income,HIC,2017,53532832551203.6
"Hong Kong SAR, China",HKG,2017,341273289534.466
Honduras,HND,2017,23136247990.5977
Heavily indebted poor countries (HIPC),HPC,2017,732428236460.128
Croatia,HRV,2017,56186190437.9959
Haiti,HTI,2017,15093357161.1498
Hungary,HUN,2017,143335098991.862
IBRD only,IBD,2017,28980670807432.3
IDA & IBRD total,IBT,2017,31255536982771.3
IDA total,IDA,2017,2274805721032.25
IDA blend,IDB,2017,1064742116157.94
Indonesia,IDN,2017,1015618744159.73
IDA only,IDX,2017,1210063604874.31
Isle of Man,IMN,2017,6979788333.50279
India,IND,2017,2651474262755.45
Ireland,IRL,2017,348532394023.595
"Iran, Islamic Rep.",IRN,2017,489168731811.147
Iraq,IRQ,2017,187217660050.676
Iceland,ISL,2017,24728285177.4603
Israel,ISR,2017,358451839052.991
Italy,ITA,2017,1970720904584.71
Jamaica,JAM,2017,14808985132.7722
Jordan,JOR,2017,41608435915.493
Japan,JPN,2017,4930837369151.42
Kazakhstan,KAZ,2017,166805788827.233
Kenya,KEN,2017,82036510877.2599
Kyrgyz Republic,KGZ,2017,7702938379.42036
Cambodia,KHM,2017,29355665909.7905
Kiribati,KIR,2017,222875736.343445
St. Kitts and Nevis,KNA,2017,1056977777.77778
"Korea, Rep.",KOR,2017,1623074183501.9
Kuwait,KWT,2017,120687539675.517
Latin America & Caribbean (excluding high income),LAC,2017,4951480879885.32
Lao PDR,LAO,2017,17071155481.4994
Lebanon,LBN,2017,53027680685.9038
Liberia,LBR,2017,3390703400.0
Libya,LBY,2017,67157452181.7738
St. Lucia,LCA,2017,1998503703.7037
Latin America & Caribbean,LCN,2017,5868341566243.68
Least developed countries: UN classification,LDC,2017,1039596262297.48
Low income,LIC,2017,327200283964.05
Liechtenstein,LIE,2017,6474308717.85289
Sri Lanka,LKA,2017,94369350285.5814
Lower middle income,LMC,2017,5751392726255.85
Low & middle income,LMY,2017,28077899127097.7
Lesotho,LSO,2017,2306741672.29006
Late-demographic dividend,LTE,2017,20875187048422.1
Lithuania,LTU,2017,47756764508.446
Luxembourg,LUX,2017,65712180342.9836
Latvia,LVA,2017,29391059767.4259
"Macao SAR, China",MAC,2017,50383871120.8733
Morocco,MAR,2017,118540573367.844
Monaco,MCO,2017,6430254652.58934
Moldova,MDA,2017,9514404016.20949
Madagascar,MDG,2017,13176313593.5509
Maldives,MDV,2017,4816426256.52914
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2017,3761433694224.74
Mexico,MEX,2017,1190721475906.0
Marshall Islands,MHL,2017,213700000.0
Middle income,MIC,2017,27748887095153.8
North Macedonia,MKD,2017,11307067069.6658
Mali,MLI,2017,18308362040.0521
Malta,MLT,2017,14161366732.7153
Myanmar,MMR,2017,66053040483.0016
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2017,1857189378336.06
Montenegro,MNE,2017,4856599480.79882
Mongolia,MNG,2017,11480847740.736
Northern Mariana Islands,MNP,2017,1560000000.0
Mozambique,MOZ,2017,13264640645.7768
Mauritania,MRT,2017,6800135898.28827
Mauritius,MUS,2017,13713506130.6081
Malawi,MWI,2017,8943543793.5839
Malaysia,MYS,2017,319109094160.343
North America,NAC,2017,21268509960244.1
Namibia,NAM,2017,12895153370.9132
New Caledonia,NCL,2017,9174048681.98577
Niger,NER,2017,11185104251.6943
Nigeria,NGA,2017,375745731053.427
Nicaragua,NIC,2017,13785893007.4769
Netherlands,NLD,2017,848233537845.884
Norway,NOR,2017,401745275035.261
Nepal,NPL,2017,28971588940.364
Nauru,NRU,2017,108862278.516511
New Zealand,NZL,2017,206745969246.073
OECD members,OED,2017,50713666639143.2
Oman,OMN,2017,80856697009.1027
Other small states,OSS,2017,142823050906.058
Pakistan,PAK,2017,339205534861.1
Panama,PAN,2017,64327688800.0
Peru,PER,2017,211007984080.911
Philippines,PHL,2017,328480736802.76
Palau,PLW,2017,285600000.0
Papua New Guinea,PNG,2017,22742699138.356
Poland,POL,2017,528356723263.073
Pre-demographic dividend,PRE,2017,1222291962819.7
Puerto Rico (US),PRI,2017,103445526000.0
Portugal,PRT,2017,220862990767.229
Paraguay,PRY,2017,38997129473.5558
West Bank and Gaza,PSE,2017,16128000000.0
Pacific island small states,PSS,2017,10283449682.5604
Post-demographic dividend,PST,2017,47756402426662.6
French Polynesia,PYF,2017,5833352692.7995
Qatar,QAT,2017,161099122225.275
Romania,ROU,2017,210147385855.419
Russian Federation,RUS,2017,1574199360089.0
Rwanda,RWA,2017,9252833894.1905
South Asia,SAS,2017,3075955432871.73
Saudi Arabia,SAU,2017,741266133333.333
Sudan,SDN,2017,41283617976.1905
Senegal,SEN,2017,20996562943.5979
Singapore,SGP,2017,343673334902.33
Solomon Islands,SLB,2017,1469789119.08756
Sierra Leone,SLE,2017,5749846528.48046
El Salvador,SLV,2017,24979190000.0
San Marino,SMR,2017,1528620346.31168
"Somalia, Fed. Rep.",SOM,2017,7621501710.0012
Serbia,SRB,2017,45972834713.8077
Sub-Saharan Africa (excluding high income),SSA,2017,1583630214899.87
Sub-Saharan Africa,SSF,2017,1667076470688.94
Small states,SST,2017,212648078851.573
Sao Tome and Principe,STP,2017,322002845.229335
Suriname,SUR,2017,3591679430.99988
Slovak Republic,SVK,2017,95978130734.9766
Slovenia,SVN,2017,48153200134.6613
Sweden,SWE,2017,536083940228.684
Eswatini,SWZ,2017,4463673661.23006
Sint Maarten (Dutch part),SXM,2017,1353212122.90503
Seychelles,SYC,2017,1675370641.01416
Syrian Arab Republic,SYR,2017,16369843352.3453
Turks and Caicos Islands,TCA,2017,1022365000.0
Chad,TCD,2017,13349041408.7152
East Asia & Pacific (IDA & IBRD countries),TEA,2017,15097049793765.4
Europe & Central Asia (IDA & IBRD countries),TEC,2017,3922819871997.88
Togo,TGO,2017,6387422517.69225
Thailand,THA,2017,456356813536.764
Tajikistan,TJK,2017,7536402852.85802
Turkmenistan,TKM,2017,37926285714.2857
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,5633597128103.88
Timor-Leste,TLS,2017,1584878400.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2017,1841061378336.06
Tonga,TON,2017,459976847.108128
South Asia (IDA & IBRD),TSA,2017,3075955432871.73
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,1667076470688.94
Trinidad and Tobago,TTO,2017,23847765529.2959
Tunisia,TUN,2017,42163530590.9462
Turkiye,TUR,2017,858988492853.742
Tuvalu,TUV,2017,45276595.3533146
Tanzania,TZA,2017,53274884532.7886
Uganda,UGA,2017,30744473841.424
Ukraine,UKR,2017,112090505081.739
Upper middle income,UMC,2017,21997494368897.9
Uruguay,URY,2017,65005997963.4822
United States,USA,2017,19612102000000.0
Uzbekistan,UZB,2017,69703222282.7278
St. Vincent and the Grenadines,VCT,2017,844040740.740741
Virgin Islands (U.S.),VIR,2017,3794000000.0
Viet Nam,VNM,2017,281353605986.903
Vanuatu,VUT,2017,880043284.399407
World,WLD,2017,81974795709110.1
Samoa,WSM,2017,884844384.463214
Kosovo,XKX,2017,7180764703.35718
"Yemen, Rep.",YEM,2017,26842229044.5848
South Africa,ZAF,2017,381448814653.456
Zambia,ZMB,2017,25873601260.8353
Zimbabwe,ZWE,2017,51074726484.0037
Aruba,ABW,2018,3276184357.5419
Africa Eastern and Southern,AFE,2018,1012291194268.21
Afghanistan,AFG,2018,18053222687.4126
Africa Western and Central,AFW,2018,777840407639.927
Angola,AGO,2018,79450688259.3664
Albania,ALB,2018,15379508329.7568
Andorra,AND,2018,3218419896.9641
Arab World,ARB,2018,2907329557076.05
United Arab Emirates,ARE,2018,427049432157.931
Argentina,ARG,2018,524819892360.176
Armenia,ARM,2018,12457940694.7395
American Samoa,ASM,2018,639000000.0
Antigua and Barbuda,ATG,2018,1661529629.62963
Australia,AUS,2018,1427809041019.44
Austria,AUT,2018,452582294972.775
Azerbaijan,AZE,2018,47112470051.7701
Burundi,BDI,2018,2667182199.51333
Belgium,BEL,2018,542638913427.921
Benin,BEN,2018,14262408089.9261
Burkina Faso,BFA,2018,15890066221.2882
Bangladesh,BGD,2018,321362752441.78
Bulgaria,BGR,2018,66251582035.9412
Bahrain,BHR,2018,39567978723.4043
"Bahamas, The",BHS,2018,12819200000.0
Bosnia and Herzegovina,BIH,2018,20484053868.9246
Belarus,BLR,2018,60031026576.26
Belize,BLZ,2018,2293250000.0
Bermuda,BMU,2018,7225977000.0
Bolivia,BOL,2018,40287647930.5355
Brazil,BRA,2018,1916933898010.99
Barbados,BRB,2018,5629916200.0
Brunei Darussalam,BRN,2018,13566908401.1864
Bhutan,BTN,2018,2583335721.85904
Botswana,BWA,2018,17031943186.1353
Central African Republic,CAF,2018,2220979146.11241
Canada,CAN,2018,1725329192783.02
Central Europe and the Baltics,CEB,2018,1658215183813.33
Switzerland,CHE,2018,725568717468.001
Channel Islands,CHI,2018,10026153281.7503
Chile,CHL,2018,295857562991.709
China,CHN,2018,14147765772963.8
Cote d'Ivoire,CIV,2018,58522477786.6889
Cameroon,CMR,2018,39955552189.795
"Congo, Dem. Rep.",COD,2018,47568210009.8172
"Congo, Rep.",COG,2018,14773900288.5135
Colombia,COL,2018,334198218098.276
Comoros,COM,2018,1188797449.96029
Cabo Verde,CPV,2018,2205099506.99994
Costa Rica,CRI,2018,62420164991.5444
Caribbean small states,CSS,2018,60893234438.5669
Cuba,CUB,2018,100050036096.123
Curacao,CUW,2018,3046364804.46927
Cayman Islands,CYM,2018,5530178440.71376
Cyprus,CYP,2018,25754001367.5448
Czechia,CZE,2018,251992360762.236
Germany,DEU,2018,4052008447223.53
Djibouti,DJI,2018,2913464658.08768
Dominica,DMA,2018,628244444.444444
Denmark,DNK,2018,355293374912.393
Dominican Republic,DOM,2018,84994732049.3461
Algeria,DZA,2018,194554483655.528
East Asia & Pacific (excluding high income),EAP,2018,16902106236749.5
Early-demographic dividend,EAR,2018,11652111473280.5
East Asia & Pacific,EAS,2018,26749413596913.5
Europe & Central Asia (excluding high income),ECA,2018,1468176796062.36
Europe & Central Asia,ECS,2018,23306977599232.0
Ecuador,ECU,2018,107478961000.0
"Egypt, Arab Rep.",EGY,2018,262588632526.73
Euro area,EMU,2018,13868034531052.8
Spain,ESP,2018,1431642809327.06
Estonia,EST,2018,31222632740.7247
Ethiopia,ETH,2018,84269180856.9147
European Union,EUU,2018,16092154353714.7
Fragile and conflict affected situations,FCS,2018,1735522724126.93
Finland,FIN,2018,273869255596.078
Fiji,FJI,2018,5581425327.44397
France,FRA,2018,2781576320884.39
Faroe Islands,FRO,2018,3188600927.46688
"Micronesia, Fed. Sts.",FSM,2018,392000000.0
Gabon,GAB,2018,16867326401.9626
United Kingdom,GBR,2018,2871340347581.79
Georgia,GEO,2018,17902544880.6471
Ghana,GHA,2018,67259353965.6087
Guinea,GIN,2018,11857030366.7891
"Gambia, The",GMB,2018,1670671327.81651
Guinea-Bissau,GNB,2018,1554133593.91699
Equatorial Guinea,GNQ,2018,13097012133.6159
Greece,GRC,2018,213298873494.394
Grenada,GRD,2018,1166514814.81481
Greenland,GRL,2018,3055782146.15957
Guatemala,GTM,2018,73328365862.4329
Guam,GUM,2018,6051000000.0
Guyana,GUY,2018,4787636997.85343
High income,HIC,2018,56899748048245.3
"Hong Kong SAR, China",HKG,2018,361731070995.726
Honduras,HND,2018,24067750760.499
Heavily indebted poor countries (HIPC),HPC,2018,783851617853.699
Croatia,HRV,2018,61668130122.5878
Haiti,HTI,2018,16403864617.8458
Hungary,HUN,2018,161184691013.835
IBRD only,IBD,2018,30908093008396.4
IDA & IBRD total,IBT,2018,33320472281473.6
IDA total,IDA,2018,2412444537801.42
IDA blend,IDB,2018,1125300769098.02
Indonesia,IDN,2018,1042271532988.63
IDA only,IDX,2018,1287143768703.4
Isle of Man,IMN,2018,7491649455.92717
India,IND,2018,2702929641648.74
Ireland,IRL,2018,395461216460.418
"Iran, Islamic Rep.",IRN,2018,398880231367.268
Iraq,IRQ,2018,227367469034.031
Iceland,ISL,2018,26260850582.0687
Israel,ISR,2018,376299083108.497
Italy,ITA,2018,2099435266458.67
Jamaica,JAM,2018,15730792876.2656
Jordan,JOR,2018,43370860704.2254
Japan,JPN,2018,5040880939324.86
Kazakhstan,KAZ,2018,179339977690.485
Kenya,KEN,2018,92202979985.2863
Kyrgyz Republic,KGZ,2018,8271106235.41552
Cambodia,KHM,2018,33145892168.8958
Kiribati,KIR,2018,233514717.441266
St. Kitts and Nevis,KNA,2018,1076548148.14815
"Korea, Rep.",KOR,2018,1725373496825.43
Kuwait,KWT,2018,138646316321.596
Latin America & Caribbean (excluding high income),LAC,2018,4807492365803.41
Lao PDR,LAO,2018,18141641089.7963
Lebanon,LBN,2018,54901519155.5556
Liberia,LBR,2018,3422754800.0
Libya,LBY,2018,76686029772.1483
St. Lucia,LCA,2018,2060955555.55556
Latin America & Caribbean,LCN,2018,5742372094087.7
Least developed countries: UN classification,LDC,2018,1107881528995.12
Low income,LIC,2018,342687284249.884
Liechtenstein,LIE,2018,6692620691.84146
Sri Lanka,LKA,2018,94450015982.8405
Lower middle income,LMC,2018,6004619221945.02
Low & middle income,LMY,2018,29904746273220.3
Lesotho,LSO,2018,2556247291.99785
Late-demographic dividend,LTE,2018,22893811867077.4
Lithuania,LTU,2018,54261795148.5372
Luxembourg,LUX,2018,71085623495.1145
Latvia,LVA,2018,33247935477.3576
"Macao SAR, China",MAC,2018,55190661339.7796
Morocco,MAR,2018,127341147581.818
Monaco,MCO,2018,7184333936.01355
Moldova,MDA,2018,11252353420.8798
Madagascar,MDG,2018,13760033282.2925
Maldives,MDV,2018,5404344162.69888
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,4023974471234.97
Mexico,MEX,2018,1256300182775.8
Marshall Islands,MHL,2018,220000000.0
Middle income,MIC,2018,29559838322315.3
North Macedonia,MKD,2018,12683068114.2388
Mali,MLI,2018,20368015381.2413
Malta,MLT,2018,16153779511.1559
Myanmar,MMR,2018,67860515989.517
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,1864852275838.18
Montenegro,MNE,2018,5506942238.35668
Mongolia,MNG,2018,13178094720.4986
Northern Mariana Islands,MNP,2018,1301000000.0
Mozambique,MOZ,2018,15017358952.8452
Mauritania,MRT,2018,7473550557.07378
Mauritius,MUS,2018,14735695930.9727
Malawi,MWI,2018,9879231591.52434
Malaysia,MYS,2018,358788845712.53
North America,NAC,2018,22389071169783.0
Namibia,NAM,2018,13682019076.4022
New Caledonia,NCL,2018,9896402283.68587
Niger,NER,2018,12837307496.8821
Nigeria,NGA,2018,421739251509.08
Nicaragua,NIC,2018,13025221974.232
Netherlands,NLD,2018,929733599796.862
Norway,NOR,2018,439788625883.8
Nepal,NPL,2018,33111525237.149
Nauru,NRU,2018,130937589.753517
New Zealand,NZL,2018,211985631173.205
OECD members,OED,2018,53633758340295.1
Oman,OMN,2018,91505851755.5267
Other small states,OSS,2018,157519922450.079
Pakistan,PAK,2018,356128166704.921
Panama,PAN,2018,67316471200.0
Peru,PER,2018,222597009739.235
Philippines,PHL,2018,346841896587.313
Palau,PLW,2018,288546300.0
Papua New Guinea,PNG,2018,24109780708.0268
Poland,POL,2018,594616632477.019
Pre-demographic dividend,PRE,2018,1362634002287.22
Puerto Rico (US),PRI,2018,100958100000.0
Portugal,PRT,2018,242092894542.888
Paraguay,PRY,2018,40225448340.6322
West Bank and Gaza,PSE,2018,16276600000.0
Pacific island small states,PSS,2018,10792820189.4419
Post-demographic dividend,PST,2018,50599156664416.6
French Polynesia,PYF,2018,6135116253.33452
Qatar,QAT,2018,183334953818.681
Romania,ROU,2018,243468683030.34
Russian Federation,RUS,2018,1657328773461.31
Rwanda,RWA,2018,9637904518.99702
South Asia,SAS,2018,3159841615195.07
Saudi Arabia,SAU,2018,886564800000.0
Sudan,SDN,2018,32333780383.2924
Senegal,SEN,2018,23116701556.1381
Singapore,SGP,2018,377123710560.614
Solomon Islands,SLB,2018,1615478393.28614
Sierra Leone,SLE,2018,6390514688.52816
El Salvador,SLV,2018,26020850000.0
San Marino,SMR,2018,1655353653.05934
"Somalia, Fed. Rep.",SOM,2018,7873440830.00128
Serbia,SRB,2018,52787520248.9242
Sub-Saharan Africa (excluding high income),SSA,2018,1704078107124.46
Sub-Saharan Africa,SSF,2018,1790131601908.14
Small states,SST,2018,229205977078.088
Sao Tome and Principe,STP,2018,383717327.830508
Suriname,SUR,2018,3996198866.57453
Slovak Republic,SVK,2018,106611673364.837
Slovenia,SVN,2018,53689067639.9176
Sweden,SWE,2018,551312498430.164
Eswatini,SWZ,2018,4644696656.36967
Sint Maarten (Dutch part),SXM,2018,1259200446.92737
Seychelles,SYC,2018,1784313926.76807
Syrian Arab Republic,SYR,2018,21497782867.6426
Turks and Caicos Islands,TCA,2018,1314329000.0
Chad,TCD,2018,15327000248.8701
East Asia & Pacific (IDA & IBRD countries),TEA,2018,16881313468532.0
Europe & Central Asia (IDA & IBRD countries),TEC,2018,4091510597189.56
Togo,TGO,2018,7029300383.08031
Thailand,THA,2018,506754208404.485
Tajikistan,TJK,2018,7764999999.45362
Turkmenistan,TKM,2018,40765428571.4286
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,5505396811018.94
Timor-Leste,TLS,2018,1555988614.43594
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,1848575675838.18
Tonga,TON,2018,489714529.780507
South Asia (IDA & IBRD),TSA,2018,3159841615195.07
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,1790131601908.14
Trinidad and Tobago,TTO,2018,23888910151.9167
Tunisia,TUN,2018,42686504459.801
Turkiye,TUR,2018,778972108040.602
Tuvalu,TUV,2018,48015259.8751356
Tanzania,TZA,2018,57003712892.0858
Uganda,UGA,2018,32927025619.6795
Ukraine,UKR,2018,130891088293.55
Upper middle income,UMC,2018,23555219100370.3
Uruguay,URY,2018,65344577415.7535
United States,USA,2018,20656516000000.0
Uzbekistan,UZB,2018,58695899092.1083
St. Vincent and the Grenadines,VCT,2018,884329629.62963
Virgin Islands (U.S.),VIR,2018,3923000000.0
Viet Nam,VNM,2018,310106478394.659
Vanuatu,VUT,2018,914727908.137793
World,WLD,2018,87188987385051.5
Samoa,WSM,2018,878448433.404342
Kosovo,XKX,2018,7878759714.82322
"Yemen, Rep.",YEM,2018,21606160663.0131
South Africa,ZAF,2018,405260723892.517
Zambia,ZMB,2018,26311507273.6735
Zimbabwe,ZWE,2018,34156057417.3285
Aruba,ABW,2019,3395798882.68156
Africa Eastern and Southern,AFE,2019,1009746517725.42
Afghanistan,AFG,2019,18799444490.1128
Africa Western and Central,AFW,2019,833288902800.025
Angola,AGO,2019,70897962732.0277
Albania,ALB,2019,15585111614.0376
Andorra,AND,2019,3155149347.80639
Arab World,ARB,2019,2949355029586.25
United Arab Emirates,ARE,2019,417989721742.682
Argentina,ARG,2019,447754683615.225
Armenia,ARM,2019,13619290539.2116
American Samoa,ASM,2019,647000000.0
Antigua and Barbuda,ATG,2019,1726448148.14815
Australia,AUS,2019,1392723834562.64
Austria,AUT,2019,442983642371.842
Azerbaijan,AZE,2019,48174235294.1176
Burundi,BDI,2019,2576518879.82353
Belgium,BEL,2019,536726344405.489
Benin,BEN,2019,14391686313.4641
Burkina Faso,BFA,2019,16032813503.3707
Bangladesh,BGD,2019,351231654603.692
Bulgaria,BGR,2019,68634004792.1
Bahrain,BHR,2019,40446808510.6383
"Bahamas, The",BHS,2019,13277000000.0
Bosnia and Herzegovina,BIH,2019,20482608755.379
Belarus,BLR,2019,64410170653.4569
Belize,BLZ,2019,2388300000.0
Bermuda,BMU,2019,7423465000.0
Bolivia,BOL,2019,40895322850.9407
Brazil,BRA,2019,1873288205059.69
Barbados,BRB,2019,5788288000.0
Brunei Darussalam,BRN,2019,13469235348.2211
Bhutan,BTN,2019,2735683570.46155
Botswana,BWA,2019,16725908148.5481
Central African Republic,CAF,2019,2221301351.43918
Canada,CAN,2019,1743725183672.52
Central Europe and the Baltics,CEB,2019,1686042070714.23
Switzerland,CHE,2019,721369112726.724
Channel Islands,CHI,2019,10032440898.6469
Chile,CHL,2019,278285058719.466
China,CHN,2019,14560167101283.4
Cote d'Ivoire,CIV,2019,60382894697.3557
Cameroon,CMR,2019,39667757527.6578
"Congo, Dem. Rep.",COD,2019,51775829877.2088
"Congo, Rep.",COG,2019,13976637779.9763
Colombia,COL,2019,323031701192.84
Comoros,COM,2019,1195019531.03664
Cabo Verde,CPV,2019,2252177124.32402
Costa Rica,CRI,2019,64417670521.3339
Caribbean small states,CSS,2019,61929300627.7488
Cuba,CUB,2019,103427600000.0
Curacao,CUW,2019,3026124115.73275
Cayman Islands,CYM,2019,5941896607.58643
Cyprus,CYP,2019,26196667099.5303
Czechia,CZE,2019,256794209028.77
Germany,DEU,2019,3957208055215.68
Djibouti,DJI,2019,3088851450.30694
Dominica,DMA,2019,644259259.259259
Denmark,DNK,2019,345401473012.615
Dominican Republic,DOM,2019,89146130744.723
Algeria,DZA,2019,193459662090.677
East Asia & Pacific (excluding high income),EAP,2019,17503362758566.8
Early-demographic dividend,EAR,2019,11887904124496.5
East Asia & Pacific,EAS,2019,27322078215458.3
Europe & Central Asia (excluding high income),ECA,2019,1498314108819.45
Europe & Central Asia,ECS,2019,23032792622187.5
Ecuador,ECU,2019,107595830000.0
"Egypt, Arab Rep.",EGY,2019,318678815489.749
Euro area,EMU,2019,13587001830079.4
Spain,ESP,2019,1403496387686.27
Estonia,EST,2019,31873748770.0313
Ethiopia,ETH,2019,95912620248.0592
European Union,EUU,2019,15809298345792.2
Fragile and conflict affected situations,FCS,2019,1842814574762.83
Finland,FIN,2019,267014821129.411
Fiji,FJI,2019,5444407198.13478
France,FRA,2019,2722793515171.76
Faroe Islands,FRO,2019,3266432734.22819
"Micronesia, Fed. Sts.",FSM,2019,394000000.0
Gabon,GAB,2019,16874405465.391
United Kingdom,GBR,2019,2851407164907.81
Georgia,GEO,2019,17638337116.9126
Ghana,GHA,2019,68352629246.1555
Guinea,GIN,2019,13442861496.4454
"Gambia, The",GMB,2019,1813609692.49994
Guinea-Bissau,GNB,2019,1588767975.59018
Equatorial Guinea,GNQ,2019,11364133549.7478
Greece,GRC,2019,207305649887.019
Grenada,GRD,2019,1213485185.18519
Greenland,GRL,2019,2997309971.87623
Guatemala,GTM,2019,77172317258.6478
Guam,GUM,2019,6355000000.0
Guyana,GUY,2019,5173760191.84652
High income,HIC,2019,57469453150147.4
"Hong Kong SAR, China",HKG,2019,363074545072.389
Honduras,HND,2019,24882225741.8119
Heavily indebted poor countries (HIPC),HPC,2019,811925263665.522
Croatia,HRV,2019,61467582193.6824
Haiti,HTI,2019,15016090929.5125
Hungary,HUN,2019,164936682033.992
IBRD only,IBD,2019,31581844372017.2
IDA & IBRD total,IBT,2019,34090818723703.0
IDA total,IDA,2019,2508626747858.23
IDA blend,IDB,2019,1153206654635.47
Indonesia,IDN,2019,1119099871350.2
IDA only,IDX,2019,1355420093222.75
Isle of Man,IMN,2019,7314967866.28289
India,IND,2019,2835606256558.19
Ireland,IRL,2019,407124824064.995
"Iran, Islamic Rep.",IRN,2019,333519146339.191
Iraq,IRQ,2019,233636097800.338
Iceland,ISL,2019,24681343649.2952
Israel,ISR,2019,400645216358.857
Italy,ITA,2019,2019606796583.53
Jamaica,JAM,2019,15830766531.1474
Jordan,JOR,2019,44503006338.0282
Japan,JPN,2019,5117993853016.51
Kazakhstan,KAZ,2019,181667184854.501
Kenya,KEN,2019,100378436207.371
Kyrgyz Republic,KGZ,2019,9371275264.36735
Cambodia,KHM,2019,36685356407.7206
Kiribati,KIR,2019,216985388.322754
St. Kitts and Nevis,KNA,2019,1107855555.55556
"Korea, Rep.",KOR,2019,1651422932447.77
Kuwait,KWT,2019,140856394870.02
Latin America & Caribbean (excluding high income),LAC,2019,4739266496719.49
Lao PDR,LAO,2019,18740561512.5555
Lebanon,LBN,2019,51605959131.2741
Liberia,LBR,2019,3319596500.0
Libya,LBY,2019,69254496471.6938
St. Lucia,LCA,2019,2095344444.44444
Latin America & Caribbean,LCN,2019,5659843769808.14
Least developed countries: UN classification,LDC,2019,1168244060712.21
Low income,LIC,2019,356930361600.33
Liechtenstein,LIE,2019,6436467007.11932
Sri Lanka,LKA,2019,88998706296.5783
Lower middle income,LMC,2019,6308107724476.6
Low & middle income,LMY,2019,30622477245854.4
Lesotho,LSO,2019,2390702295.82777
Late-demographic dividend,LTE,2019,23350735596984.1
Lithuania,LTU,2019,55122066225.796
Luxembourg,LUX,2019,69872035113.6469
Latvia,LVA,2019,33099503950.847
"Macao SAR, China",MAC,2019,55082293844.1008
St. Martin (French part),MAF,2019,652205849.387956
Morocco,MAR,2019,128920266409.458
Monaco,MCO,2019,7383496254.23721
Moldova,MDA,2019,11736797054.6965
Madagascar,MDG,2019,14104664678.5063
Maldives,MDV,2019,5726094799.37709
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2019,3989483215533.71
Mexico,MEX,2019,1304106203902.45
Marshall Islands,MHL,2019,232900000.0
Middle income,MIC,2019,30263574824888.8
North Macedonia,MKD,2019,12606338448.547
Mali,MLI,2019,20477421884.5414
Malta,MLT,2019,16337793530.7788
Myanmar,MMR,2019,75065106227.6892
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2019,1819885021237.61
Montenegro,MNE,2019,5542054181.12616
Mongolia,MNG,2019,14206359017.5143
Northern Mariana Islands,MNP,2019,1179000000.0
Mozambique,MOZ,2019,15512759046.672
Mauritania,MRT,2019,7894764885.82312
Mauritius,MUS,2019,14436346979.6355
Malawi,MWI,2019,11051865579.8121
Malaysia,MYS,2019,365177721021.516
North America,NAC,2019,23291130648672.5
Namibia,NAM,2019,12541928303.48
New Caledonia,NCL,2019,9475655324.59495
Niger,NER,2019,12889555561.2299
Nigeria,NGA,2019,474517490844.461
Nicaragua,NIC,2019,12699023614.245
Netherlands,NLD,2019,928903005576.469
Norway,NOR,2019,408742840909.091
Nepal,NPL,2019,34186180699.0255
Nauru,NRU,2019,124871111.377973
New Zealand,NZL,2019,213006341101.869
OECD members,OED,2019,54181531589081.8
Oman,OMN,2019,88060858257.4772
Other small states,OSS,2019,158082460872.925
Pakistan,PAK,2019,320909472770.669
Panama,PAN,2019,69778991200.0
Peru,PER,2019,228346006003.648
