Country Name,Country Code,Year,education
"Bahamas, The",BHS,2014,91.6218404766036
Bosnia and Herzegovina,BIH,2014,90.2868576049805
Belarus,BLR,2014,103.510351178762
Belize,BLZ,2014,80.3583033664053
Bermuda,BMU,2014,85.4845428466797
Bolivia,BOL,2014,89.4564819756877
Brazil,BRA,2014,102.635528564453
Barbados,BRB,2014,108.186309814453
Brunei Darussalam,BRN,2014,96.2848663330078
Bhutan,BTN,2014,84.1404190063477
Canada,CAN,2014,111.68155670166
Central Europe and the Baltics,CEB,2014,103.411109924316
Chile,CHL,2014,99.8654403686523
Cote d'Ivoire,CIV,2014,40.4629922041554
Cameroon,CMR,2014,59.1253563645436
"Congo, Dem. Rep.",COD,2014,41.1783905029297
Colombia,COL,2014,97.3632888793945
Comoros,COM,2014,61.5078774291294
Cabo Verde,CPV,2014,93.6074664791524
Costa Rica,CRI,2014,114.289863586426
Caribbean small states,CSS,2014,87.7550201416016
Cuba,CUB,2014,95.9867990183168
Cyprus,CYP,2014,99.4167327880859
Czechia,CZE,2014,106.118507385254
Germany,DEU,2014,103.303871154785
Dominica,DMA,2014,93.3871994018555
Denmark,DNK,2014,132.451354980469
Dominican Republic,DOM,2014,80.11454424521
East Asia & Pacific (excluding high income),EAP,2014,85.1415786743164
Early-demographic dividend,EAR,2014,71.2937927246094
East Asia & Pacific,EAS,2014,86.9173736572266
Europe & Central Asia (excluding high income),ECA,2014,99.2012100219727
Europe & Central Asia,ECS,2014,104.894180297852
Ecuador,ECU,2014,102.590339660645
"Egypt, Arab Rep.",EGY,2014,73.3723421134374
Euro area,EMU,2014,108.222770690918
Eritrea,ERI,2014,50.6653785705566
Spain,ESP,2014,125.335800170898
Estonia,EST,2014,107.685821533203
European Union,EUU,2014,108.217712402344
Fragile and conflict affected situations,FCS,2014,44.3626899719238
Finland,FIN,2014,147.413314819336
Fiji,FJI,2014,88.1849686883865
France,FRA,2014,103.425827026367
United Kingdom,GBR,2014,128.713027954102
Georgia,GEO,2014,105.757088910744
Ghana,GHA,2014,63.974569978053
Guinea,GIN,2014,38.5548782348633
Greece,GRC,2014,103.468589782715
Grenada,GRD,2014,106.993851559069
Guatemala,GTM,2014,52.9668023678254
High income,HIC,2014,104.56468963623
"Hong Kong SAR, China",HKG,2014,105.555217060167
Honduras,HND,2014,49.4766821842053
Heavily indebted poor countries (HIPC),HPC,2014,39.6006393432617
Croatia,HRV,2014,102.528923034668
Hungary,HUN,2014,105.841468811035
IBRD only,IBD,2014,83.9163665771484
IDA & IBRD total,IBT,2014,71.2070465087891
IDA total,IDA,2014,44.604808807373
IDA blend,IDB,2014,43.4285697937012
Indonesia,IDN,2014,83.5559949258569
IDA only,IDX,2014,45.159049987793
India,IND,2014,74.8887023925781
Ireland,IRL,2014,116.739097595215
"Iran, Islamic Rep.",IRN,2014,82.5869369506836
Iceland,ISL,2014,120.632568359375
Israel,ISR,2014,96.3290405273438
Italy,ITA,2014,101.121726989746
Jamaica,JAM,2014,86.3705618020868
Jordan,JOR,2014,88.8703034099213
Japan,JPN,2014,101.813980102539
Kazakhstan,KAZ,2014,98.522388891969
Kyrgyz Republic,KGZ,2014,89.4164090538588
St. Kitts and Nevis,KNA,2014,113.12451171875
"Korea, Rep.",KOR,2014,98.5806732177734
Kuwait,KWT,2014,93.0660018920898
Latin America & Caribbean (excluding high income),LAC,2014,95.006706237793
Lao PDR,LAO,2014,58.0247383117676
Lebanon,LBN,2014,59.2622758017054
Liberia,LBR,2014,36.7695617675781
St. Lucia,LCA,2014,90.7485504150391
Latin America & Caribbean,LCN,2014,94.8695373535156
Least developed countries: UN classification,LDC,2014,42.8504791259766
Low income,LIC,2014,37.8978881835938
Liechtenstein,LIE,2014,115.557830810547
Sri Lanka,LKA,2014,93.4926277980089
Lower middle income,LMC,2014,63.8541984558105
Low & middle income,LMY,2014,70.9552536010742
Lesotho,LSO,2014,58.2575629391492
Late-demographic dividend,LTE,2014,91.3620910644531
Lithuania,LTU,2014,102.44751739502
Luxembourg,LUX,2014,104.596977233887
Latvia,LVA,2014,113.706932067871
"Macao SAR, China",MAC,2014,101.75873015873
Moldova,MDA,2014,104.382597025321
Madagascar,MDG,2014,35.8148702330413
Maldives,MDV,2014,72.9110894145066
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2014,56.3870697021484
Mexico,MEX,2014,97.3196868896484
Middle income,MIC,2014,75.3227767944336
North Macedonia,MKD,2014,83.6949768066406
Mali,MLI,2014,41.2349114693214
Malta,MLT,2014,96.2309799194336
Myanmar,MMR,2014,57.1178512573242
Mozambique,MOZ,2014,33.95458984375
Mauritania,MRT,2014,30.6988232872483
Mauritius,MUS,2014,97.075353264043
Malawi,MWI,2014,39.5435659506335
Malaysia,MYS,2014,83.2836303710938
North America,NAC,2014,98.2064819335938
Namibia,NAM,2014,76.7595646559311
Niger,NER,2014,17.8459505465436
Nigeria,NGA,2014,42.7821502685547
Norway,NOR,2014,113.479888916016
Nepal,NPL,2014,67.5318298339844
Nauru,NRU,2014,83.9183731079102
New Zealand,NZL,2014,116.084312438965
OECD members,OED,2014,104.773002624512
Other small states,OSS,2014,68.3715209960938
Pakistan,PAK,2014,32.6573427323505
Panama,PAN,2014,76.0406265258789
Peru,PER,2014,99.8733825683594
Philippines,PHL,2014,81.5640314318642
Palau,PLW,2014,108.378378378378
Poland,POL,2014,110.031021118164
Pre-demographic dividend,PRE,2014,40.4270706176758
Puerto Rico (US),PRI,2014,91.3355865478516
Portugal,PRT,2014,114.901290893555
West Bank and Gaza,PSE,2014,87.618042824034
Pacific island small states,PSS,2014,72.6957931518555
Post-demographic dividend,PST,2014,105.927757263184
Qatar,QAT,2014,97.8845311253665
Romania,ROU,2014,93.5339965820312
Russian Federation,RUS,2014,95.6056322692131
Rwanda,RWA,2014,41.8218654918977
South Asia,SAS,2014,72.9314117431641
Saudi Arabia,SAU,2014,98.8496091524944
Sudan,SDN,2014,42.046989440918
Senegal,SEN,2014,50.546931380439
El Salvador,SLV,2014,71.3858349113676
Serbia,SRB,2014,94.3444137573242
Sub-Saharan Africa (excluding high income),SSA,2014,42.3388481140137
Sub-Saharan Africa,SSF,2014,42.3408889770508
Small states,SST,2014,71.8893585205078
Sao Tome and Principe,STP,2014,74.2815475463867
Suriname,SUR,2014,67.3043899536133
Slovak Republic,SVK,2014,92.7571029663086
Slovenia,SVN,2014,110.182746887207
Sweden,SWE,2014,133.660247802734
Eswatini,SWZ,2014,73.7052383422852
Sint Maarten (Dutch part),SXM,2014,111.371100164204
Seychelles,SYC,2014,89.3980343980344
Turks and Caicos Islands,TCA,2014,72.6863226863227
Chad,TCD,2014,22.8485794067383
East Asia & Pacific (IDA & IBRD countries),TEA,2014,85.0126571655273
Europe & Central Asia (IDA & IBRD countries),TEC,2014,98.8591079711914
Thailand,THA,2014,123.525459289551
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,94.8604431152344
Timor-Leste,TLS,2014,69.3739464182596
Tonga,TON,2014,96.7714748784441
South Asia (IDA & IBRD),TSA,2014,72.9314117431641
Sub-Saharan Africa (IDA & IBRD countries),TSS,2014,42.3408889770508
Tunisia,TUN,2014,84.9663467407227
Turkiye,TUR,2014,105.97550201416
Tuvalu,TUV,2014,79.6419067382812
Tanzania,TZA,2014,29.6310806274414
Ukraine,UKR,2014,98.2963249258606
Upper middle income,UMC,2014,91.9600982666016
Uruguay,URY,2014,106.469367980957
United States,USA,2014,96.9245376586914
Uzbekistan,UZB,2014,91.7418371921357
St. Vincent and the Grenadines,VCT,2014,111.371963500977
"Venezuela, RB",VEN,2014,90.8081207275391
British Virgin Islands,VGB,2014,96.8795709410044
World,WLD,2014,74.9258728027344
Samoa,WSM,2014,87.4514117977902
South Africa,ZAF,2014,101.163200378418
Africa Eastern and Southern,AFE,2015,42.2618598937988
Afghanistan,AFG,2015,53.1501083374023
Africa Western and Central,AFW,2015,43.7089309692383
Albania,ALB,2015,102.440729325166
Andorra,AND,2015,91.2962188720703
Arab World,ARB,2015,66.154541015625
Argentina,ARG,2015,107.504867553711
Armenia,ARM,2015,86.442138671875
Antigua and Barbuda,ATG,2015,117.55770111084
Australia,AUS,2015,159.110763549805
Austria,AUT,2015,101.411582946777
Azerbaijan,AZE,2015,84.8098586425184
Burundi,BDI,2015,43.9351929825496
Belgium,BEL,2015,164.079818725586
Benin,BEN,2015,55.1333084106445
Burkina Faso,BFA,2015,32.8931343608996
Bangladesh,BGD,2015,59.4217414855957
Bulgaria,BGR,2015,103.889343261719
Bahrain,BHR,2015,100.303914816394
"Bahamas, The",BHS,2015,76.0440338812974
Bosnia and Herzegovina,BIH,2015,85.716178894043
Belarus,BLR,2015,102.895731001158
Belize,BLZ,2015,81.2936199454549
Bermuda,BMU,2015,86.8070526123047
Bolivia,BOL,2015,90.6139031958796
Brazil,BRA,2015,100.920516967773
Barbados,BRB,2015,108.196029663086
Brunei Darussalam,BRN,2015,92.8161697387695
Bhutan,BTN,2015,85.2313079833984
Canada,CAN,2015,111.737281799316
Central Europe and the Baltics,CEB,2015,102.259826660156
Switzerland,CHE,2015,103.913391113281
Chile,CHL,2015,100.921676635742
Cote d'Ivoire,CIV,2015,43.9865647318392
Cameroon,CMR,2015,60.4960883608074
"Congo, Dem. Rep.",COD,2015,42.1804618835449
Colombia,COL,2015,97.6741180419922
Cabo Verde,CPV,2015,96.6012286324786
Costa Rica,CRI,2015,115.72087097168
Caribbean small states,CSS,2015,86.7618789672852
Cuba,CUB,2015,96.0929099069438
Cyprus,CYP,2015,99.7783126831055
Czechia,CZE,2015,104.810516357422
Germany,DEU,2015,102.192413330078
Dominica,DMA,2015,95.9454803466797
Denmark,DNK,2015,133.795471191406
Dominican Republic,DOM,2015,79.9378896410207
East Asia & Pacific (excluding high income),EAP,2015,85.3801116943359
Early-demographic dividend,EAR,2015,72.0406494140625
East Asia & Pacific,EAS,2015,87.1539535522461
Europe & Central Asia (excluding high income),ECA,2015,98.9926681518555
Europe & Central Asia,ECS,2015,104.618797302246
Ecuador,ECU,2015,100.791786193848
Euro area,EMU,2015,108.078437805176
Eritrea,ERI,2015,46.171501159668
Spain,ESP,2015,124.85466003418
Estonia,EST,2015,108.18879699707
Ethiopia,ETH,2015,33.9114221981431
European Union,EUU,2015,107.956428527832
Fragile and conflict affected situations,FCS,2015,44.572509765625
Finland,FIN,2015,150.819213867188
Fiji,FJI,2015,87.836769819804
France,FRA,2015,103.396041870117
United Kingdom,GBR,2015,125.97688293457
Georgia,GEO,2015,106.764155546761
Ghana,GHA,2015,67.0486566518056
Greece,GRC,2015,103.377700805664
Grenada,GRD,2015,105.402661854275
Guatemala,GTM,2015,54.8864188204824
High income,HIC,2015,104.755043029785
"Hong Kong SAR, China",HKG,2015,107.387782928825
Honduras,HND,2015,50.3511085144012
Heavily indebted poor countries (HIPC),HPC,2015,39.8027687072754
Croatia,HRV,2015,102.981330871582
Hungary,HUN,2015,104.546478271484
IBRD only,IBD,2015,83.8866729736328
IDA & IBRD total,IBT,2015,71.2579727172852
IDA total,IDA,2015,45.4048004150391
IDA blend,IDB,2015,44.797679901123
Indonesia,IDN,2015,87.8423207929976
IDA only,IDX,2015,45.706901550293
India,IND,2015,74.6113662719727
Ireland,IRL,2015,116.989868164062
"Iran, Islamic Rep.",IRN,2015,82.7305221557617
Iceland,ISL,2015,119.807357788086
Israel,ISR,2015,96.3389511108398
Italy,ITA,2015,101.228088378906
Jamaica,JAM,2015,85.3548254033729
Japan,JPN,2015,102.200416564941
Kazakhstan,KAZ,2015,98.2120601574997
Kenya,KEN,2015,72.5750860661828
Kyrgyz Republic,KGZ,2015,88.9591724149373
St. Kitts and Nevis,KNA,2015,115.485420227051
"Korea, Rep.",KOR,2015,98.5931930541992
Kuwait,KWT,2015,95.3934020996094
Latin America & Caribbean (excluding high income),LAC,2015,95.2629776000977
Lao PDR,LAO,2015,62.2967936554274
Lebanon,LBN,2015,58.1075064918095
Liberia,LBR,2015,36.3728485107422
St. Lucia,LCA,2015,90.9497604370117
Latin America & Caribbean,LCN,2015,95.0755462646484
Least developed countries: UN classification,LDC,2015,43.4818801879883
Low income,LIC,2015,37.923469543457
Liechtenstein,LIE,2015,116.123443603516
Sri Lanka,LKA,2015,94.4516928962286
Lower middle income,LMC,2015,64.2839508056641
Low & middle income,LMY,2015,71.0254516601562
Lesotho,LSO,2015,59.3985096286536
Late-demographic dividend,LTE,2015,90.5664978027344
Lithuania,LTU,2015,102.153343200684
Luxembourg,LUX,2015,104.379188537598
Latvia,LVA,2015,112.356651306152
"Macao SAR, China",MAC,2015,100.96644295302
Moldova,MDA,2015,105.06970563726
Madagascar,MDG,2015,36.1207695007324
Maldives,MDV,2015,73.441380211737
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2015,57.3701782226562
Mexico,MEX,2015,100.982269287109
Marshall Islands,MHL,2015,83.1655973995361
Middle income,MIC,2015,75.5099182128906
North Macedonia,MKD,2015,84.9836273193359
Mali,MLI,2015,38.9892238642006
Malta,MLT,2015,95.1571197509766
Montenegro,MNE,2015,91.863410949707
Mozambique,MOZ,2015,34.5285606384277
Mauritania,MRT,2015,31.196307538775
Mauritius,MUS,2015,93.9681984718368
Malawi,MWI,2015,39.7291461793841
Malaysia,MYS,2015,81.5115814208984
North America,NAC,2015,98.8671875
Namibia,NAM,2015,78.2608012276393
Niger,NER,2015,19.6922012498743
Nigeria,NGA,2015,43.8246917724609
Netherlands,NLD,2015,114.137916564941
Norway,NOR,2015,115.210121154785
Nepal,NPL,2015,68.6131210327148
New Zealand,NZL,2015,114.889991760254
OECD members,OED,2015,105.414848327637
Oman,OMN,2015,101.932699190524
Other small states,OSS,2015,69.0968704223633
Pakistan,PAK,2015,34.6741466548496
Panama,PAN,2015,76.5946807861328
Peru,PER,2015,100.251571655273
Philippines,PHL,2015,82.0085254812081
Poland,POL,2015,109.41478729248
Pre-demographic dividend,PRE,2015,41.0218086242676
Puerto Rico (US),PRI,2015,99.0586395263672
"Korea, Dem. People's Rep.",PRK,2015,94.2515411376953
Portugal,PRT,2015,116.804588317871
West Bank and Gaza,PSE,2015,88.3909219114319
Pacific island small states,PSS,2015,73.1618881225586
Post-demographic dividend,PST,2015,105.744827270508
Qatar,QAT,2015,101.946830749512
Romania,ROU,2015,91.3377075195312
Russian Federation,RUS,2015,96.3292563031308
Rwanda,RWA,2015,39.4099042857311
South Asia,SAS,2015,72.9351806640625
Saudi Arabia,SAU,2015,102.979200639837
Sudan,SDN,2015,42.5230712890625
Senegal,SEN,2015,50.5380516052246
Sierra Leone,SLE,2015,39.8463706970215
El Salvador,SLV,2015,70.725825383614
Serbia,SRB,2015,96.6696090698242
Sub-Saharan Africa (excluding high income),SSA,2015,42.8740081787109
South Sudan,SSD,2015,11.5348100662231
Sub-Saharan Africa,SSF,2015,42.8760604858398
Small states,SST,2015,72.242301940918
Sao Tome and Principe,STP,2015,82.4009170532227
Suriname,SUR,2015,70.1560287475586
Slovak Republic,SVK,2015,91.8957290649414
Slovenia,SVN,2015,109.655220031738
Sweden,SWE,2015,137.462966918945
Eswatini,SWZ,2015,76.2872772216797
Seychelles,SYC,2015,92.0911695105244
Turks and Caicos Islands,TCA,2015,81.0204081632653
Chad,TCD,2015,22.2454248795188
East Asia & Pacific (IDA & IBRD countries),TEA,2015,85.2556991577148
Europe & Central Asia (IDA & IBRD countries),TEC,2015,98.7176971435547
Thailand,THA,2015,124.330596923828
Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,95.0402984619141
Timor-Leste,TLS,2015,72.9840325557506
Tonga,TON,2015,103.261224756552
South Asia (IDA & IBRD),TSA,2015,72.9351806640625
Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,42.8760604858398
Tunisia,TUN,2015,85.7816009521484
Turkiye,TUR,2015,107.243186950684
Tuvalu,TUV,2015,87.6274566650391
Tanzania,TZA,2015,26.090669631958
Ukraine,UKR,2015,90.502896110392
Upper middle income,UMC,2015,92.0643692016602
Uruguay,URY,2015,108.043296813965
United States,USA,2015,97.6525497436523
Uzbekistan,UZB,2015,92.2428124917835
St. Vincent and the Grenadines,VCT,2015,114.022842407227
"Venezuela, RB",VEN,2015,88.8302230834961
British Virgin Islands,VGB,2015,99.2168379833578
Viet Nam,VNM,2015,89.4548341262217
Vanuatu,VUT,2015,57.2510185241699
World,WLD,2015,74.9668884277344
Samoa,WSM,2015,87.5602107303153
South Africa,ZAF,2015,104.622812990742
Africa Eastern and Southern,AFE,2016,42.6814994812012
Afghanistan,AFG,2016,53.4350395202637
Africa Western and Central,AFW,2016,42.3061790466309
Angola,AGO,2016,54.4167987304753
Albania,ALB,2016,99.170755047578
Andorra,AND,2016,94.6524124145508
Arab World,ARB,2016,66.4599990844727
Argentina,ARG,2016,109.598327636719
Australia,AUS,2016,155.594390869141
Austria,AUT,2016,100.227989196777
Azerbaijan,AZE,2016,86.5856935803605
Burundi,BDI,2016,47.4715342848197
Belgium,BEL,2016,160.689270019531
Benin,BEN,2016,55.2945899963379
Burkina Faso,BFA,2016,34.9336280775566
Bangladesh,BGD,2016,64.1664546117285
Bulgaria,BGR,2016,103.003921508789
Bahrain,BHR,2016,100.583649344321
"Bahamas, The",BHS,2016,85.0686327399149
Bosnia and Herzegovina,BIH,2016,83.1699523925781
Belarus,BLR,2016,102.969005936733
Belize,BLZ,2016,87.7313726328389
Bolivia,BOL,2016,90.6152852803158
Brazil,BRA,2016,102.56950378418
Barbados,BRB,2016,108.310737609863
Brunei Darussalam,BRN,2016,90.0986175537109
Bhutan,BTN,2016,85.6766128540039
Central African Republic,CAF,2016,13.9465503692627
Canada,CAN,2016,111.607330322266
Central Europe and the Baltics,CEB,2016,101.328056335449
Switzerland,CHE,2016,104.09513092041
Chile,CHL,2016,101.488136291504
Cote d'Ivoire,CIV,2016,46.2425069943643
Cameroon,CMR,2016,61.4037045147156
Colombia,COL,2016,98.4156265258789
Cabo Verde,CPV,2016,98.2528458088996
Costa Rica,CRI,2016,118.203712463379
Caribbean small states,CSS,2016,88.6953125
Cuba,CUB,2016,97.8005641142909
Cyprus,CYP,2016,99.1193084716797
Czechia,CZE,2016,103.015083312988
Germany,DEU,2016,100.852310180664
Denmark,DNK,2016,131.441299438477
Dominican Republic,DOM,2016,80.0944728713855
East Asia & Pacific (excluding high income),EAP,2016,84.7789535522461
Early-demographic dividend,EAR,2016,73.1884231567383
East Asia & Pacific,EAS,2016,86.5248031616211
Europe & Central Asia (excluding high income),ECA,2016,99.2952423095703
Europe & Central Asia,ECS,2016,104.274139404297
Ecuador,ECU,2016,98.0803764939006
"Egypt, Arab Rep.",EGY,2016,75.7524086692863
Euro area,EMU,2016,107.324981689453
Spain,ESP,2016,123.269889831543
Estonia,EST,2016,111.596199035645
European Union,EUU,2016,107.125511169434
Fragile and conflict affected situations,FCS,2016,44.1275482177734
Finland,FIN,2016,152.471435546875
Fiji,FJI,2016,89.18202295018
France,FRA,2016,103.308097839355
Georgia,GEO,2016,107.779901789534
Ghana,GHA,2016,67.2644101341977
Gibraltar,GIB,2016,132.325141776938
Greece,GRC,2016,103.952072143555
Grenada,GRD,2016,105.224225612575
Guatemala,GTM,2016,54.4252556188872
High income,HIC,2016,104.632469177246
"Hong Kong SAR, China",HKG,2016,107.750724637681
Honduras,HND,2016,51.0466486801865
Heavily indebted poor countries (HIPC),HPC,2016,40.2464485168457
Croatia,HRV,2016,103.719436645508
Hungary,HUN,2016,104.046890258789
IBRD only,IBD,2016,84.2895202636719
IDA & IBRD total,IBT,2016,71.5326538085938
IDA total,IDA,2016,45.9741096496582
IDA blend,IDB,2016,44.0539512634277
Indonesia,IDN,2016,87.8191791728036
IDA only,IDX,2016,47.0442504882812
India,IND,2016,75.9372863769531
Ireland,IRL,2016,117.028717041016
"Iran, Islamic Rep.",IRN,2016,83.3275680541992
Iceland,ISL,2016,117.122772216797
Israel,ISR,2016,96.7928085327148
Italy,ITA,2016,100.742958068848
Jamaica,JAM,2016,87.9398248609799
Japan,JPN,2016,101.167999267578
Kazakhstan,KAZ,2016,97.0463003338151
Kenya,KEN,2016,74.4698594945796
Kyrgyz Republic,KGZ,2016,90.4864998184447
St. Kitts and Nevis,KNA,2016,116.914031982422
"Korea, Rep.",KOR,2016,98.7179565429688
Latin America & Caribbean (excluding high income),LAC,2016,96.5217132568359
Lao PDR,LAO,2016,64.7630026961054
Lebanon,LBN,2016,59.4640916311345
St. Lucia,LCA,2016,89.6722183227539
Latin America & Caribbean,LCN,2016,96.088623046875
Least developed countries: UN classification,LDC,2016,45.0734481811523
Low income,LIC,2016,38.5197486877441
Liechtenstein,LIE,2016,116.028373718262
Sri Lanka,LKA,2016,93.9037221276375
Lower middle income,LMC,2016,65.2184982299805
Low & middle income,LMY,2016,71.3257293701172
Lesotho,LSO,2016,56.8386993408203
Late-demographic dividend,LTE,2016,90.0658874511719
Lithuania,LTU,2016,101.81990814209
Luxembourg,LUX,2016,106.08519744873
Latvia,LVA,2016,111.296806335449
"Macao SAR, China",MAC,2016,99.4636678200692
Monaco,MCO,2016,153.586303710938
Moldova,MDA,2016,106.047154912204
Madagascar,MDG,2016,36.0765113830566
Maldives,MDV,2016,70.014084045724
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2016,58.2178192138672
Mexico,MEX,2016,102.871368408203
Marshall Islands,MHL,2016,84.9683293351352
Middle income,MIC,2016,75.8787307739258
Mali,MLI,2016,40.0999948578594
Malta,MLT,2016,94.9765701293945
Myanmar,MMR,2016,67.7588500976562
Montenegro,MNE,2016,90.5575180053711
Mauritania,MRT,2016,32.187587041888
Mauritius,MUS,2016,94.4362545563892
Malawi,MWI,2016,38.1843681335449
Malaysia,MYS,2016,79.8283920288086
North America,NAC,2016,99.8768997192383
Namibia,NAM,2016,79.2606097203135
Niger,NER,2016,22.6700395113082
Nigeria,NGA,2016,39.3068084716797
Netherlands,NLD,2016,112.994277954102
Norway,NOR,2016,116.6455078125
Nepal,NPL,2016,71.7744979858398
Nauru,NRU,2016,78.6677169799805
New Zealand,NZL,2016,113.687911987305
OECD members,OED,2016,105.75074005127
Oman,OMN,2016,102.304902141834
Other small states,OSS,2016,69.7680816650391
Pakistan,PAK,2016,35.8643246680809
Panama,PAN,2016,82.601448059082
Peru,PER,2016,102.150123596191
Philippines,PHL,2016,82.7837574272484
Poland,POL,2016,109.117248535156
Pre-demographic dividend,PRE,2016,40.8002815246582
Puerto Rico (US),PRI,2016,86.821891784668
Portugal,PRT,2016,115.488418579102
Paraguay,PRY,2016,81.8651046483746
West Bank and Gaza,PSE,2016,88.6612882360835
Pacific island small states,PSS,2016,73.2385635375977
Post-demographic dividend,PST,2016,105.599746704102
Qatar,QAT,2016,97.44147524298
Romania,ROU,2016,88.7795104980469
Russian Federation,RUS,2016,95.8434944997854
Rwanda,RWA,2016,38.506238583342
South Asia,SAS,2016,74.687141418457
Saudi Arabia,SAU,2016,105.491550199825
Sudan,SDN,2016,40.9556007385254
Singapore,SGP,2016,107.745868589242
Sierra Leone,SLE,2016,42.1386795043945
El Salvador,SLV,2016,68.2966095615156
Serbia,SRB,2016,96.234733581543
Sub-Saharan Africa (excluding high income),SSA,2016,42.51953125
Sub-Saharan Africa,SSF,2016,42.5216102600098
Small states,SST,2016,72.9925765991211
Sao Tome and Principe,STP,2016,83.8791198730469
Slovak Republic,SVK,2016,91.4534378051758
Slovenia,SVN,2016,115.216941833496
Sweden,SWE,2016,137.561157226562
Eswatini,SWZ,2016,82.023935767308
Seychelles,SYC,2016,101.712798026857
Turks and Caicos Islands,TCA,2016,73.9748274462038
Chad,TCD,2016,22.530490847167
East Asia & Pacific (IDA & IBRD countries),TEA,2016,84.6476364135742
Europe & Central Asia (IDA & IBRD countries),TEC,2016,98.6390914916992
Thailand,THA,2016,122.563217163086
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,96.094367980957
Timor-Leste,TLS,2016,77.3856943732818
South Asia (IDA & IBRD),TSA,2016,74.687141418457
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,42.5216102600098
Tunisia,TUN,2016,90.3264236450195
Turkiye,TUR,2016,108.547561645508
Tuvalu,TUV,2016,77.9319915771484
Tanzania,TZA,2016,25.6429992626308
Ukraine,UKR,2016,88.5457508688536
Upper middle income,UMC,2016,91.8215179443359
Uruguay,URY,2016,112.032577514648
United States,USA,2016,98.7699279785156
Uzbekistan,UZB,2016,92.8148657883702
"Venezuela, RB",VEN,2016,85.1329498291016
British Virgin Islands,VGB,2016,98.6420950533463
Viet Nam,VNM,2016,90.1583347107672
World,WLD,2016,75.1899871826172
Samoa,WSM,2016,87.3532286947715
"Yemen, Rep.",YEM,2016,43.6906890869141
South Africa,ZAF,2016,103.855987548828
Africa Eastern and Southern,AFE,2017,43.2540893554688
Afghanistan,AFG,2017,55.5364303588867
Africa Western and Central,AFW,2017,42.4331703186035
Albania,ALB,2017,97.5743697537481
Andorra,AND,2017,95.1090393066406
Arab World,ARB,2017,66.9350433349609
Argentina,ARG,2017,110.377799987793
Antigua and Barbuda,ATG,2017,117.209930419922
Australia,AUS,2017,153.576126098633
Austria,AUT,2017,100.337898254395
Azerbaijan,AZE,2017,89.2625164667822
Burundi,BDI,2017,48.2243487332289
Belgium,BEL,2017,158.670288085938
Burkina Faso,BFA,2017,37.1627510802261
Bangladesh,BGD,2017,62.3408639225315
Bulgaria,BGR,2017,103.46102142334
Bahrain,BHR,2017,100.923412884105
"Bahamas, The",BHS,2017,92.6182585115999
Bosnia and Herzegovina,BIH,2017,83.668083190918
Belarus,BLR,2017,102.480850468241
Belize,BLZ,2017,86.323893201399
Bolivia,BOL,2017,89.4000212849504
Brazil,BRA,2017,103.015960693359
Barbados,BRB,2017,109.804237365723
Brunei Darussalam,BRN,2017,88.6814727783203
Bhutan,BTN,2017,86.5600433349609
Central African Republic,CAF,2017,15.8074398040772
Canada,CAN,2017,111.974517822266
Central Europe and the Baltics,CEB,2017,101.303939819336
Switzerland,CHE,2017,103.900062561035
Chile,CHL,2017,102.294822692871
Cote d'Ivoire,CIV,2017,49.0863555848622
Colombia,COL,2017,99.2193298339844
Comoros,COM,2017,56.9502144763063
Cabo Verde,CPV,2017,99.462782259485
Costa Rica,CRI,2017,121.514961242676
Caribbean small states,CSS,2017,87.5022735595703
Cuba,CUB,2017,98.8916381409707
Cyprus,CYP,2017,100.332550048828
Czechia,CZE,2017,102.204696655273
Germany,DEU,2017,101.095642089844
Denmark,DNK,2017,130.324432373047
Dominican Republic,DOM,2017,79.9406801126231
East Asia & Pacific (excluding high income),EAP,2017,85.0468063354492
Early-demographic dividend,EAR,2017,72.8589096069336
East Asia & Pacific,EAS,2017,86.7522583007812
Europe & Central Asia (excluding high income),ECA,2017,100.829452514648
Europe & Central Asia,ECS,2017,105.108917236328
Ecuador,ECU,2017,96.1637651807361
"Egypt, Arab Rep.",EGY,2017,76.4337653082262
Euro area,EMU,2017,107.568962097168
Eritrea,ERI,2017,44.911060333252
Spain,ESP,2017,120.555923461914
Estonia,EST,2017,113.249786376953
European Union,EUU,2017,107.415512084961
Fragile and conflict affected situations,FCS,2017,44.7863807678223
Finland,FIN,2017,153.583709716797
France,FRA,2017,103.756080627441
United Kingdom,GBR,2017,125.511840820312
Georgia,GEO,2017,109.523203664239
Ghana,GHA,2017,66.6359450193038
Gibraltar,GIB,2017,132.455089820359
Greece,GRC,2017,104.228790283203
Grenada,GRD,2017,104.433148126256
Guatemala,GTM,2017,54.0444773151521
High income,HIC,2017,104.997749328613
"Hong Kong SAR, China",HKG,2017,106.78970984146
Honduras,HND,2017,51.0120391845703
Heavily indebted poor countries (HIPC),HPC,2017,40.608570098877
Croatia,HRV,2017,104.214416503906
Hungary,HUN,2017,104.29077911377
IBRD only,IBD,2017,84.0430603027344
